Product Name,Product Link,Shop Name,Shop Link,Price,Est. Sales,Est. Revenue,Growth Rate,Est. Total Sales,Total Reviews,Listing Age,Total Favorites,Avg. Reviews,Total Views,Category,Shop Age,Visibility Score,Conversion Rate,Total Shop Sales,Tags,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8,Tag 9,Tag 10,Tag 11,Tag 12,Tag 13
virgen de guadalupe -png digital file-sublimation dtf.instant downloads-4k image,https://www.etsy.com/listing/4300676118/virgen-de-guadalupe-png-digital-file,vspotdesigns,https://www.etsy.com/shop/vspotdesigns,4.00,0,0,0,2,0,12 Mo.,4,0,376,Craft Supplies & Tools,12,0,0.53,951,"mexican,virgen de guadalupe,lady of guadalupe,12 de diciembre,catolicas,digital image,sublimation,mexico,mexican flag,wall art,tee shirts,posters,stickers",mexican,virgen de guadalupe,lady of guadalupe,12 de diciembre,catolicas,digital image,sublimation,mexico,mexican flag,wall art,tee shirts,posters,stickers
"Mexico 2026 Soccer Eagle Aztec T-Shirt, Patriotic Football Fan Top",https://www.etsy.com/listing/4494301905/mexico-2026-soccer-eagle-aztec-t-shirt,vspotdesigns,https://www.etsy.com/shop/vspotdesigns,20.59,0,0,0,0,0,1 Mo.,0,0,1,Clothing,12,0,0.0,951,"mexico 2026 t shirts,world cup 2026 tee,mexican eagle shirt,aztec warrior design,football fan apparel,soccer event shirt,patriotic mexico top,canada usa mexico,north america cup,golden trophy art,mesoamerican design,indigenous culture,mexican flag shield",mexico 2026 t shirts,world cup 2026 tee,mexican eagle shirt,aztec warrior design,football fan apparel,soccer event shirt,patriotic mexico top,canada usa mexico,north america cup,golden trophy art,mesoamerican design,indigenous culture,mexican flag shield
"Paraguay Women&#39;s Baby Tee, Paraguay Y2K T-Shirt, Paraguay, Paraguay Crop Tee, Vintage 2000s 90&#39;s Baby Tee, Paraguay Shirt, Paraguay Tank top",https://www.etsy.com/listing/1859798424/paraguay-womens-baby-tee-paraguay-y2k-t,ZeusStorre,https://www.etsy.com/shop/ZeusStorre,39.00,0,0,0,0,0,15 Mo.,0,0,59,Clothing,17,0,0.0,2561,"south american,y2k,south america shirt,el salvador baby tee,mexico y2k,paraguay baby tee,paraguay crop top,paraguay y2k,paraguay t shirt,paraguay flag,paraguay,paraguay tee,paraguay tank top",south american,y2k,south america shirt,el salvador baby tee,mexico y2k,paraguay baby tee,paraguay crop top,paraguay y2k,paraguay t shirt,paraguay flag,paraguay,paraguay tee,paraguay tank top
"Uruguay Women&#39;s Baby Tee, Uruguay Y2K T-Shirt, Uruguay, Uruguay Crop Tee, Vintage 2000s 90&#39;s Baby Tee, Uruguay Shirt, Uruguay Tank top",https://www.etsy.com/listing/1859819116/uruguay-womens-baby-tee-uruguay-y2k-t,ZeusStorre,https://www.etsy.com/shop/ZeusStorre,43.80,0,0,0,0,0,15 Mo.,0,0,56,Clothing,17,0,0.0,2561,"south american,y2k,south america shirt,el salvador baby tee,mexico y2k,uruguay baby tee,uruguay crop top,uruguay y2k,uruguay t shirt,uruguay flag,uruguay,uruguay tee,uruguay tank top",south american,y2k,south america shirt,el salvador baby tee,mexico y2k,uruguay baby tee,uruguay crop top,uruguay y2k,uruguay t shirt,uruguay flag,uruguay,uruguay tee,uruguay tank top
"Uruguay Women&#39;s Baby Tee, Uruguay Y2K T-Shirt, Uruguay, Uruguay Crop Tee, Vintage 2000s 90&#39;s Baby Tee, Uruguay Shirt, Uruguay Tank top",https://www.etsy.com/listing/1874011963/uruguay-womens-baby-tee-uruguay-y2k-t,ZeusStorre,https://www.etsy.com/shop/ZeusStorre,39.00,0,0,0,0,0,15 Mo.,1,0,42,Clothing,17,0,0.0,2561,"south american,y2k,south america shirt,el salvador baby tee,mexico y2k,uruguay baby tee,uruguay crop top,uruguay y2k,uruguay t shirt,uruguay flag,uruguay,uruguay tee,uruguay tank top",south american,y2k,south america shirt,el salvador baby tee,mexico y2k,uruguay baby tee,uruguay crop top,uruguay y2k,uruguay t shirt,uruguay flag,uruguay,uruguay tee,uruguay tank top
"Tamaulipas Mexico Toddler Shirt: Latina Gift, Mexican Pride",https://www.etsy.com/listing/1476618225/tamaulipas-mexico-toddler-shirt-latina,SwanBabyCreations,https://www.etsy.com/shop/SwanBabyCreations,17.99,0,0,0,0,0,36 Mo.,1,0,50,Clothing,92,0,0.0,28699,"floral,state,mexico,mexican,mexican states,estados mexicanos,estados de mexico,viva mexico,independencia mexico,mexico states shirt,mexican pride,mexico lover,mexican flag shirts",floral,state,mexico,mexican,mexican states,estados mexicanos,estados de mexico,viva mexico,independencia mexico,mexico states shirt,mexican pride,mexico lover,mexican flag shirts
Embroidered Mexico Flag Dad Hat – Adjustable Vintage Baseball Cap – Mexican Heritage Unisex Gift – Patriotic Embroidery Hat,https://www.etsy.com/listing/4319641333/embroidered-mexico-flag-dad-hat,ZeusStorre,https://www.etsy.com/shop/ZeusStorre,69.00,0,0,0,0,0,11 Mo.,0,0,35,Accessories,17,0,0.0,2561,"y2k,south america shirt,mexico flag,mexico,mexico hat,mexican flag cap,mexico dad hat,embroidered cap,mexican flag hat,dad hat mexico,unisex mexico hat,mexican heritage,chicano style",y2k,south america shirt,mexico flag,mexico,mexico hat,mexican flag cap,mexico dad hat,embroidered cap,mexican flag hat,dad hat mexico,unisex mexico hat,mexican heritage,chicano style
"Mexico Flag Shirt, Mexican Flag T Shirt, Mexico Flag T-Shirt, Mexico Flag T Shirt, Mexico Flag TShirt, Mexico Flag Tee, Mexican Shirt Gift",https://www.etsy.com/listing/1906068999/mexico-flag-shirt-mexican-flag-t-shirt,BrioDesigns,https://www.etsy.com/shop/BrioDesigns,17.99,0,0,0,0,0,13 Mo.,0,0,6,Clothing,57,0,0.0,40,"mexico flag shirt,mexico flag t-shirt,mexico flag tshirt,mexico flag t shirt,mexican flag t-shirt,mexican flag shirt,mexican flag t shirt,mexican flag tshirt,mexico shirt gift,mexican t shirt gift,mexico national flag,patriotic shirt gift,country flag shirt",mexico flag shirt,mexico flag t-shirt,mexico flag tshirt,mexico flag t shirt,mexican flag t-shirt,mexican flag shirt,mexican flag t shirt,mexican flag tshirt,mexico shirt gift,mexican t shirt gift,mexico national flag,patriotic shirt gift,country flag shirt
"Country Distress Flag Soccer Shirt, Soccer Cup 2026 Fan T-Shirt, World Football Shirts, Football Fan Gift, Canada, USA, Mexico Shirt",https://www.etsy.com/listing/4488065714/country-distress-flag-soccer-shirt,shirtacademia,https://www.etsy.com/shop/shirtacademia,19.80,0,0,0,0,0,1 Mo.,0,0,5,Clothing,7,0,0.0,1039,"international soccer,football lover tee,custom soccer tee,family soccer shirt,football fan merch,all country flags,game day merch,canada mexico usa,football lover gift,country flag shirt,country team shirt,argentina shirt,portugal shirt",international soccer,football lover tee,custom soccer tee,family soccer shirt,football fan merch,all country flags,game day merch,canada mexico usa,football lover gift,country flag shirt,country team shirt,argentina shirt,portugal shirt
"Viva Mexico Sweatshirt, Mexican Pride Sweatshirt, Mexico Lover Gift, Latinx Gift, Viva Mexico Group Sweatshirt, Mexico Love Sweatshirt",https://www.etsy.com/listing/4302302535/viva-mexico-sweatshirt-mexican-pride,StyleSafariShop,https://www.etsy.com/shop/StyleSafariShop,34.65,0,0,0,0,0,12 Mo.,0,0,21,Clothing,23,0,0.0,513,"viva mexico sweater,mexican pride gift,mexico love shirt,mexico sweatshirt,mexico travel shirt,viva mexico shirt,mexican flag sweater,mexico lover gift,latinx gifts,mexico pride shirt,mexican party shirt,mexico vacation gift,group travel shirts",viva mexico sweater,mexican pride gift,mexico love shirt,mexico sweatshirt,mexico travel shirt,viva mexico shirt,mexican flag sweater,mexico lover gift,latinx gifts,mexico pride shirt,mexican party shirt,mexico vacation gift,group travel shirts
"USA Mexico Pride Girl PNG, Bilingual Heritage Design (Digital Download)",https://www.etsy.com/listing/4459798334/yes-im-both-png-usa-mexico-pride-digital,ReinaArtDesign,https://www.etsy.com/shop/ReinaArtDesign,4.95,0,0,0,0,0,3 Mo.,0,0,11,Clothing,3,0,0.0,410,"patriotic pride tee,heritage pride gift,both flags shirt,funny patriot tee,cultural pride shirt,latino pride tee,usa mexico pride,flag mashup shirt,funny saying shirt,4th of july,gift for him",patriotic pride tee,heritage pride gift,both flags shirt,funny patriot tee,cultural pride shirt,latino pride tee,usa mexico pride,flag mashup shirt,funny saying shirt,4th of july,gift for him,--,--
"Comfort Colors® 2026 USA Soccer Shirt, American Football Fan T-Shirt, International Tournament Game Day Tee, Soccer Fan Gift",https://www.etsy.com/listing/4500827338/comfort-colors-2026-usa-soccer-shirt,catappreplay,https://www.etsy.com/shop/catappreplay,10.00,0,0,0,0,0,1 Mo.,0,0,0,Clothing,4,0,0.0,4,"usa canada mexico,global football tee,game day shirt,international tee,soccer flag shirt,soccer jersey,canada mexico usa,soccer fan t shirt,football fan tee,soccer cup shirt,soccer ball tee,world soccer game,germany football tee",usa canada mexico,global football tee,game day shirt,international tee,soccer flag shirt,soccer jersey,canada mexico usa,soccer fan t shirt,football fan tee,soccer cup shirt,soccer ball tee,world soccer game,germany football tee
"We&#39;re Closed Amercian Flag PNG, Patriotic PNG, American Flag T Shirt Design, Immigration Design, Tumbler Design, Digital Download, Mexico",https://www.etsy.com/listing/1849883424/were-closed-amercian-flag-png-patriotic,KinaMarieDesigns,https://www.etsy.com/shop/KinaMarieDesigns,2.99,0,0,0,0,0,16 Mo.,3,0,12,Art & Collectibles,27,0,0.0,9186,"png,sublimation,svg,digital download,american flag,were closed,boarder,patriotic png,immigration,t shirt design,mug design,tumbler design,political",png,sublimation,svg,digital download,american flag,were closed,boarder,patriotic png,immigration,t shirt design,mug design,tumbler design,political
"Congo World Cup 2026 PNG, Belgium Soccer Shirt Design, Football Fan PNG, Sublimation T-Shirt Graphic, Printable Football Artwork",https://www.etsy.com/listing/4504355329/congo-world-cup-2026-png-belgium-soccer,YAVISUALS,https://www.etsy.com/shop/YAVISUALS,1.96,0,0,0,0,0,1 Mo.,0,0,1,Art & Collectibles,2,0,0.0,0,"world cup png,world cup 2026 png,world cup,cultural flag png,popular png,football png,tshirt png,usa canada mexico,football shirt,halftone png,congo png,congo tshirt,2026 world cup png",world cup png,world cup 2026 png,world cup,cultural flag png,popular png,football png,tshirt png,usa canada mexico,football shirt,halftone png,congo png,congo tshirt,2026 world cup png
"Mexico Soccer Skull Shirt, Gothic American Flag Football Tee",https://www.etsy.com/listing/4486319035/mexico-soccer-skull-shirt-gothic,Mangohouse97,https://www.etsy.com/shop/Mangohouse97,24.60,0,0,0,0,0,1 Mo.,0,0,28,Clothing,8,0,0.0,125,"world cup art,football designs,world cup soccer,2026 world cup png,soccer nation art,soccer country art,national team png,2026 football png,football bundle,football png,soccer fan design,football art,fifa 2026",world cup art,football designs,world cup soccer,2026 world cup png,soccer nation art,soccer country art,national team png,2026 football png,football bundle,football png,soccer fan design,football art,fifa 2026
"Mexico Est 1821 T-shirt, Mexican American Sweatshirt, Proud Mexican Tee, Cool Mexico Flag T-Shirt, Proud Mexican Heritage, Unisex Tee",https://www.etsy.com/listing/4340938490/mexico-est-1821-t-shirt-mexican-american,HillieDecor,https://www.etsy.com/shop/HillieDecor,9.25,0,0,0,0,0,10 Mo.,2,0,113,Clothing,19,0,0.0,2823,"mexico tshirt,mexican flag shirt,proud heritage tee,unisex tee,short sleeve shirt,american pride top,fiesta apparel,hispanic clothing,cinco de mayo outfit,everyday wear,gift for mexican,casual graphic tee,latino fashion tee",mexico tshirt,mexican flag shirt,proud heritage tee,unisex tee,short sleeve shirt,american pride top,fiesta apparel,hispanic clothing,cinco de mayo outfit,everyday wear,gift for mexican,casual graphic tee,latino fashion tee
