"Keywords","Average Searches","Average Clicks","CTR","Competition","KD","Tag Occurrences","Character Count","Google Searches"
"personalized cup",760,744,98,0,"","2","16","N/A"
"ballet",648,536,83,0,"","2","6","N/A"
"plus",661,912,138,0,"","1","4","N/A"
"pinklizzydesigns",641,511,80,0,"","1","16","N/A"
"instant download",625,827,132,0,"","2","16","N/A"
"long sleeve",593,704,119,0,"","2","11","N/A"
"puff sweatshirt",605,596,99,0,"","1","15","N/A"
"ballerina",407,500,123,0,"","1","9","N/A"
"disco shirt",410,603,147,29277,"","1","11",1600
"custom name blanket",450,541,120,110018,"","1","19",3600
"mama crewneck",382,420,110,93686,"","2","13","N/A"
"digital files",366,204,56,3670959,"","1","13",720
"custom name shirt",328,222,68,415366,"","3","17",260
"sublimation design",308,277,90,1862527,"","2","18","N/A"
"gift for mother",259,379,146,2227201,"","1","15",4400
"bow keychain",297,386,130,19505,"","1","12","N/A"
"dancer",199,64,32,469065,"","3","6",27100
"stainless tumbler",198,296,149,158774,"","2","17","N/A"
"mothersday gift",234,250,107,11570,"","1","15",390
"womens",243,164,67,18828347,"","1","6",450000
"christmas gift her",247,280,113,1199979,"","1","18","N/A"
"appreciation gift",214,171,80,731390,"","1","17",480
"dancer gifts",202,194,96,170469,"","1","12",720
"bow bag charm",188,203,108,6460,"","1","13",720
"comfort colors tee",113,106,94,1570880,"","3","18",3600
"gift for dancer",129,189,147,174810,"","2","15",1900
"custom mama shirt",113,164,145,139239,"","2","17",90
"mama gift",112,103,92,704765,"","1","9",720
"ballet flats",137,192,140,4084,"","1","12",110000
"most wonderful time",123,183,149,51531,"","1","19","N/A"
"ballerina png",123,177,144,7352,"","1","13",320
"studio",173,5,3,421418,"","1","6","N/A"
"custom name tag",117,148,126,119734,"","1","15",5400
"digital design",120,171,143,4186032,"","1","14",8100
"senior night gift",103,61,59,26184,"","1","17","N/A"
"ballet leotard",53,69,130,2039,"","1","14",12100
"ballet sweatshirt",106,101,95,8743,"","1","17","N/A"
"in my mama era",98,93,95,25346,"","1","14",140
"trendy svg",52,64,123,124985,"","1","10",30
"body positive",105,101,96,17964,"","1","13",5400
"believe shirt",43,63,147,54284,"","1","13","N/A"
"social club shirt",92,48,52,57370,"","1","17",260
"dancer svg",97,23,24,20900,"","1","10",590
"gift for moms",97,94,97,3485951,"","1","13",110000
"puff vinyl",103,96,93,3683,"","1","10","N/A"
"gold glitter",103,135,131,179899,"","1","12","N/A"
"dtf png",101,29,29,265744,"","1","7",70
"custom name tumbler",48,64,133,76475,"","1","19",50
"personalized throw",109,101,93,227091,"","1","18",170
"embroidered cap",91,49,54,225591,"","1","15",590
"personalized bag tag",108,98,91,73829,"","1","20",9900
"reality show",43,0,0,1994,"","1","12",14800
"dancer shirt",6,1,17,99049,"","5","12",1000
"dancer gift",5,1,20,177818,"","4","11",1900
"recital shirt",1,0,0,3383,"","3","13",20
"recital gift",2,0,0,13057,"","3","12",210
"custom dancer tee",0,0,0,5455,"","2","17","N/A"
"dancer tshirt",3,0,0,68289,"","2","13","N/A"
"dancing gifts",1,0,0,163696,"","2","13","N/A"
"senior night shirt",3,0,0,7743,"","2","18",480
"custom cheer shirt",7,1,14,22062,"","2","18",480
"custom bootleg tee",8,1,13,20580,"","2","18",50
"ballet teacher gift",1,0,0,9807,"","2","19","N/A"
"ballet recital shirt",0,0,0,1771,"","2","20","N/A"
"dancer png",8,1,13,27781,"","2","10",390
"gift from daughter",2,0,0,101668,"","2","18",5400
"sublimated tumbler",1,0,0,688795,"","2","18","N/A"
"ballet shirt",7,1,14,21020,"","2","12","N/A"
"shirt for dancer",1,0,0,79325,"","2","16","N/A"
"svg for cricut",6,1,17,1423368,"","2","14",480
"mother day sweater",0,0,0,86402,"","2","18","N/A"
"trendy mother shirt",0,0,0,78042,"","2","19","N/A"
"with kids names",0,0,0,729747,"","2","15","N/A"
"custom mothers day",12,5,42,468895,"","2","18",70
"senior dancer gifts",3,0,0,1925,"","2","19",50
"ballet png",8,1,13,7743,"","2","10",210
"ballet mama",0,0,0,2096,"","2","11","N/A"
"name sleeve zip",0,0,0,0,"","1","15","N/A"
"competition top",0,0,0,2769,"","1","15","N/A"
"unisex quarter zip",0,0,0,1714,"","1","18","N/A"
"zip sweatshirt",5,0,0,45364,"","1","14",2900
"custom photo tee",5,1,20,34793,"","1","16",6600
"ballet dancer shirt",0,0,0,13156,"","1","19","N/A"
"glass can mug",0,0,0,21925,"","1","13","N/A"
"sweatshirt comp",0,0,0,0,"","1","15","N/A"
"competition sweats",0,0,0,0,"","1","18","N/A"
"shirt studio owner",0,0,0,0,"","1","18","N/A"
"shirt competition",0,0,0,0,"","1","17","N/A"
"dancing tee",0,0,0,72591,"","1","11","N/A"
"dancing student",0,0,0,2651,"","1","15","N/A"
"custom sleeve name",0,0,0,192137,"","1","18","N/A"
"custom name tank top",30,0,0,3472,"","1","20","N/A"
"competitive dancer",0,0,0,1804,"","1","18","N/A"
"in my eras",0,0,0,176981,"","1","10","N/A"
"disco ball svg",3,0,0,2673,"","1","14",480
"gift for ballerina",0,0,0,44596,"","1","18","N/A"
"tshirt for dancer",0,0,0,56686,"","1","17","N/A"
"funny dancing shirt",0,0,0,24247,"","1","19","N/A"
"eps",0,0,0,449511,"","1","3","N/A"
"cut file",2,0,0,1423814,"","1","8","N/A"
"sports team",3,0,0,380681,"","1","11",9900
"cricut cut file",2,0,0,853584,"","1","15",110
"holiday xmas gift",0,0,0,560259,"","1","17","N/A"
"biggest fan shirts",0,0,0,8333,"","1","18","N/A"
"body positive art",20,15,75,8734,"","1","17","N/A"
"ballet print",17,8,47,19463,"","1","12",90
"gifts for dancer",1,0,0,177505,"","1","16",1900
"positive wall art",8,1,13,178819,"","1","17",90
"ballet artwork",4,0,0,2224,"","1","14","N/A"
"diversity poster",3,0,0,3982,"","1","16","N/A"
"glitter gymnastics",0,0,0,0,"","1","18","N/A"
"glitter cheer shirt",0,0,0,0,"","1","19","N/A"
"customize team color",0,0,0,9453,"","1","20","N/A"
"crewneck tshirt",1,0,0,417506,"","1","15","N/A"
"irish step dancing",0,0,0,709,"","1","18","N/A"
"comp weekends",0,0,0,928,"","1","13","N/A"
"weekends coffee",0,0,0,10911,"","1","15","N/A"
"holly tee",0,0,0,7859,"","1","9","N/A"
"retro santa shirt",5,0,0,96125,"","1","17","N/A"
"xmas holiday apparel",0,0,0,29866,"","1","20","N/A"
"cute trendy holiday",0,0,0,34586,"","1","19","N/A"
"oversized christmas",0,0,0,44656,"","1","19","N/A"
"retro holiday fun",0,0,0,7188,"","1","17","N/A"
"backstage crew",1,0,0,596,"","1","14","N/A"
"dancing png",1,0,0,27446,"","1","11","N/A"
"dancer png design",0,0,0,0,"","1","17","N/A"
"personalized decal",8,1,13,94737,"","1","18",390
"supportive gift",1,0,0,13371,"","1","15",70
"recital outfit",0,0,0,724,"","1","14","N/A"
"cute sports mama tee",0,0,0,0,"","1","20","N/A"
"disco ball shirt",3,0,0,8275,"","1","16",390
"moms social club",0,0,0,18537,"","1","16","N/A"
"embroidered oatch",0,0,0,5,"","1","17","N/A"
"glitter patch",0,0,0,17819,"","1","13","N/A"
"girl patches",3,0,0,53676,"","1","12",0
"sports patches",2,0,0,15454,"","1","14","N/A"
"gift for mothers day",2,0,0,1884125,"","1","20","N/A"
"elivata",0,0,0,47,"","1","7","N/A"
"dancing svg",0,0,0,20711,"","1","11","N/A"
"ballet svg",6,1,17,3955,"","1","10","N/A"
"jazz svg",2,0,0,1110,"","1","8","N/A"
"love dancing svg",0,0,0,2744,"","1","16","N/A"
"custom team colors",0,0,0,0,"","1","18","N/A"
"moms last season",0,0,0,0,"","1","16","N/A"
"senior year shirt",3,0,0,8408,"","1","17","N/A"
"thats my girl",2,0,0,832,"","1","13","N/A"
"the final bow",0,0,0,0,"","1","13","N/A"
"competition cheer",0,0,0,15453,"","1","17","N/A"
"change design here",0,0,0,3006,"","1","18","N/A"
"custom your own",0,0,0,66164,"","1","15","N/A"
"dancer jersey",0,0,0,0,"","1","13","N/A"
"svg for shirts",5,1,20,1041695,"","1","14","N/A"
"svg for hoodies",0,0,0,6795,"","1","15","N/A"
"svg png download",0,0,0,814563,"","1","16","N/A"
"ballet hoodie",1,0,0,1979,"","1","13","N/A"
"custom glitter",3,0,0,124304,"","1","14",70
"blessed fall shirt",0,0,0,18306,"","1","18","N/A"
"fall pumpkin shirt",20,27,135,395556,"","1","18","N/A"
"comp day shirt",3,0,0,919,"","1","14",30
"ballerina tshirt",0,0,0,6662,"","1","16","N/A"
"dancing celebration",0,0,0,0,"","1","19","N/A"
"recital era",0,0,0,0,"","1","11","N/A"
"shirt for recital",0,0,0,0,"","1","17","N/A"
"studio owner shirt",0,0,0,0,"","1","18","N/A"
"dancing recital",0,0,0,12114,"","1","15","N/A"
"shirt tshirt tee",0,0,0,7738305,"","1","16","N/A"
"recitals shirt",0,0,0,0,"","1","14","N/A"
"studio recitals",0,0,0,0,"","1","15","N/A"
"cricut downloads",3,0,0,617706,"","1","16","N/A"
"silhouette svg",27,13,48,856433,"","1","14",320
"png for shirt",3,0,0,1679879,"","1","13",2900
"dfx for silhouette",0,0,0,6190,"","1","18","N/A"
"png for iron on",0,0,0,63895,"","1","15","N/A"
"recital shirt women",0,0,0,0,"","1","19","N/A"
"ballet mama shirt",0,0,0,1689,"","1","17","N/A"
"garment dyed tee",0,0,0,101982,"","1","16","N/A"
"match team shirts",0,0,0,4457,"","1","17","N/A"
"rehearsal outfit",2,0,0,412,"","1","16","N/A"
"competition tee",0,0,0,10082,"","1","15","N/A"
"heat press transfer",2,0,0,168556,"","1","19","N/A"
"front and back file",0,0,0,0,"","1","19","N/A"
"dancing girl svg",0,0,0,2488,"","1","16","N/A"
"dancing master shirt",0,0,0,0,"","1","20","N/A"
"dancer mama shirt",0,0,0,6732,"","1","17","N/A"
"dancing t shirt",0,0,0,61350,"","1","15","N/A"
"mother tshirt",3,0,0,501365,"","1","13",1600
"mothers gift ideas",0,0,0,218963,"","1","18","N/A"
"mothers day  shirt",0,0,0,537800,"","1","18","N/A"
"talent show gift",0,0,0,142,"","1","16","N/A"
"belerine mama shirt",0,0,0,0,"","1","19","N/A"
"competition sweater",0,0,0,2032,"","1","19","N/A"
"competition hoodie",0,0,0,1928,"","1","18","N/A"
"competition tshirt",0,0,0,10655,"","1","18","N/A"
"competition shirt",1,0,0,14102,"","1","17","N/A"
"regular",0,0,0,131183,"","1","7","N/A"
"boho key chain",5,1,20,3844,"","1","14",20
"keychain gift",3,0,0,534825,"","1","13",260
"wood bead keychain",0,0,0,4776,"","1","18","N/A"
"boho keychain",6,1,17,24472,"","1","13","N/A"
"keychain beads",2,0,0,121989,"","1","14",8100
"keychain gift idea",0,0,0,34506,"","1","18","N/A"
"beaded accessory",1,0,0,292847,"","1","16","N/A"
"zipper pull charm",7,1,14,33554,"","1","17",590
"didnt get it from me",0,0,0,0,"","1","20","N/A"
"competition gift",0,0,0,23228,"","1","16","N/A"
"studio gift",0,0,0,94971,"","1","11","N/A"
"funny raccoon tshirt",1,0,0,47486,"","1","20","N/A"
"digital file png",0,0,0,1819082,"","1","16","N/A"
"sublimation download",5,0,0,1644061,"","1","20","N/A"
"dalmatian dots png",0,0,0,7220,"","1","18","N/A"
"ballerina tumbler",3,0,0,1382,"","1","17","N/A"
"my heart on stage",0,0,0,0,"","1","17","N/A"
"team spirit apparel",3,0,0,27513,"","1","19","N/A"
"cricut sublimation",1,0,0,291628,"","1","18","N/A"
"leopard mama shirt",15,20,133,28297,"","1","18","N/A"
"leopard print shirt",5,0,0,75074,"","1","19","N/A"
"kids name on sleeve",0,0,0,59833,"","1","19","N/A"
"dancing silhouette",0,0,0,9747,"","1","18","N/A"
"silhouette dancers",0,0,0,9356,"","1","18","N/A"
"dancers clipart",0,0,0,9906,"","1","15","N/A"
"dancing",6,1,17,468474,"","1","7","N/A"
"competition",0,0,0,53950,"","1","11","N/A"
"two favorite dancers",0,0,0,0,"","1","20","N/A"
"home decor throw",0,0,0,605576,"","1","16","N/A"
"family keepsake gift",2,0,0,132980,"","1","20","N/A"
"silhouette cut file",0,0,0,607990,"","1","19","N/A"
"personalized mama",3,0,0,167656,"","1","17","N/A"
"favorite cheerleader",0,0,0,0,"","1","20","N/A"
"black dad cap",0,0,0,44806,"","1","13","N/A"
"otto cap hat",0,0,0,0,"","1","12","N/A"
"low profile hat",3,0,0,8064,"","1","15","N/A"
"all star cheer",3,0,0,3504,"","1","14","N/A"
"custom ballet",0,0,0,11572,"","1","13","N/A"
"comp apparel",0,0,0,0,"","1","12","N/A"
"acrylic bag tag",8,1,13,14065,"","1","15","N/A"
"cute bag accessory",1,0,0,326283,"","1","18","N/A"
"girly bag charm",2,0,0,2891,"","1","15","N/A"
"pinklizzylaserdesign",0,0,0,0,"","1","20","N/A"
"mama embroidery",8,1,13,25794,"","1","15","N/A"
"mothers day file",0,0,0,188863,"","1","16","N/A"
"coquette bows png",6,1,17,126899,"","1","17","N/A"
"leopard png",8,1,13,150873,"","1","11","N/A"
"cut file for cricut",0,0,0,856151,"","1","19","N/A"
"abby lee miller",0,0,0,15,"","1","15","N/A"
"kelly hyland",0,0,0,0,"","1","12","N/A"
"back to the barre",0,0,0,0,"","1","17","N/A"
"christi lukasiak",0,0,0,1,"","1","16","N/A"
"reality tv",2,0,0,9222,"","1","10","N/A"
"internet meme",5,5,100,5280,"","1","13","N/A"
"tiktok meme",23,33,143,21582,"","1","11","N/A"
"jill vertes",0,0,0,0,"","1","11","N/A"
"melissa gisoni",0,0,0,0,"","1","14","N/A"
"maddie ziegler",0,0,0,12,"","1","14","N/A"
"mystery bundle",23,22,96,8166,"","1","14","N/A"
"mystery tee",1,0,0,6812,"","1","11","N/A"
"mystery shirts",0,0,0,7885,"","1","14","N/A"
"dancer alphabet",0,0,0,0,"","1","15","N/A"
"ballet font",1,0,0,178,"","1","11","N/A"
"sport font letters",0,0,0,0,"","1","18","N/A"
"dancer letters",0,0,0,1352,"","1","14","N/A"
"craft fonts",2,0,0,110416,"","1","11","N/A"
"ballet shirt svg",0,0,0,0,"","1","16","N/A"
"gift for girls",26,25,96,3754532,"","1","14","N/A"
"wall name decal",0,0,0,22250,"","1","15","N/A"
