Product Name,Product Link,Shop Name,Shop Link,Price,Est. Sales,Est. Revenue,Growth Rate,Est. Total Sales,Total Reviews,Listing Age,Total Favorites,Avg. Reviews,Total Views,Category,Shop Age,Visibility Score,Conversion Rate,Total Shop Sales,Tags,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8,Tag 9,Tag 10,Tag 11,Tag 12,Tag 13
Sourdough Shirt Sorry Can&#39;t Sourdough Bye Funny Bread Making Baking Shirts Busy Mom Gift Fresh Bread Shirt,https://www.etsy.com/listing/1846007195/sourdough-shirt-sorry-cant-sourdough-bye,LegendaryApparelShop,https://www.etsy.com/shop/LegendaryApparelShop,19.50,0,0,0,10,2,18 Mo.,14,0,285,Clothing,82,0,3.51,27569,"sourdough,sourdough bread,sorry cant,busy mom shirt,bread making shirt,bread shirt,sourdough shirt,sourdough gift,homesteader gifts,bread baking,bread baking shirt,sourdough tshirt,sourdough starter",sourdough,sourdough bread,sorry cant,busy mom shirt,bread making shirt,bread shirt,sourdough shirt,sourdough gift,homesteader gifts,bread baking,bread baking shirt,sourdough tshirt,sourdough starter
"Wake And Bake Shirt Comfort Colors, Artisan Bread Graphic Tee",https://www.etsy.com/listing/4502515062/wake-and-bake-shirt-comfort-colors,HomeyHeartsStudio,https://www.etsy.com/shop/HomeyHeartsStudio,12.99,0,0,0,0,0,1 Mo.,0,0,7,Clothing,7,0,0.0,11,"sourdough shirt,comfort colors,sourdough lover,sourdough starter,wake and bake shirt,bread baker tee,artisan bread,bread lover gift,cottagecore shirt,homemade bread,rustic bakery tee,bread baking shirt,bread graphic tee",sourdough shirt,comfort colors,sourdough lover,sourdough starter,wake and bake shirt,bread baker tee,artisan bread,bread lover gift,cottagecore shirt,homemade bread,rustic bakery tee,bread baking shirt,bread graphic tee
"Don&#39;t Get Me Started Sourdough Shirt Funny Baking Tee for Bread Lovers, Homestead Mama Loaf Maker Gift for Sour Dough Dealer",https://www.etsy.com/listing/4512969494/dont-get-me-started-sourdough-shirt,EstrellaCoDesigns,https://www.etsy.com/shop/EstrellaCoDesigns,25.45,0,0,0,0,0,1 Mo.,0,0,0,Clothing,0,0,0.0,0,"sourdough shirt,sourdough gift,sourdough dealer,sourdough mama,tee baker,bakers t-shirt,bread baking gifts,sourdough lover gift,baking shirt,bread making gifts,bread maker shirt,gift for baker,women baking tee",sourdough shirt,sourdough gift,sourdough dealer,sourdough mama,tee baker,bakers t-shirt,bread baking gifts,sourdough lover gift,baking shirt,bread making gifts,bread maker shirt,gift for baker,women baking tee
"Baking Heart Sweatshirt, Baking Lover Gift",https://www.etsy.com/listing/4353983461/baking-heart-sweatshirt-baking-lover,LorinParkerDesigns,https://www.etsy.com/shop/LorinParkerDesigns,41.99,0,0,0,0,0,9 Mo.,0,0,1,Clothing,38,0,0.0,112,"baking sweatshirt,baker gift,bread lover shirt,baking shirt,baking gifts,baking lover,gift for bakers,baking lover gift,sourdough bread,bakers gift ideas,xmas baking gift,baking gift for mom,personal baking gift",baking sweatshirt,baker gift,bread lover shirt,baking shirt,baking gifts,baking lover,gift for bakers,baking lover gift,sourdough bread,bakers gift ideas,xmas baking gift,baking gift for mom,personal baking gift
"Sourdough Baker Sweatshirt, Baking Lover Gift, Homemade Bread",https://www.etsy.com/listing/4360802140/sourdough-baker-sweatshirt-baking-lover,LorinParkerDesigns,https://www.etsy.com/shop/LorinParkerDesigns,41.99,0,0,0,0,0,9 Mo.,0,0,16,Clothing,38,0,0.0,112,"sourdough gift,bread shirts,sourdough shirt,funny baker shirt,homestead gifts,baker gifts,sourdough bread,baker shirt,baking shirt,bread baker gift,bread lover gift,sourdough lover gift,sourdough starter",sourdough gift,bread shirts,sourdough shirt,funny baker shirt,homestead gifts,baker gifts,sourdough bread,baker shirt,baking shirt,bread baker gift,bread lover gift,sourdough lover gift,sourdough starter
"Baking shirt, gift for baker, baking lover shirt, coquette baking shirt, baker gift, baking gift for mom, baking lover gift, christmas gift",https://www.etsy.com/listing/4353991257/baking-shirt-gift-for-baker-baking-lover,LorinParkerDesigns,https://www.etsy.com/shop/LorinParkerDesigns,41.99,0,0,0,0,0,9 Mo.,1,0,1,Clothing,38,0,0.0,112,"baking sweatshirt,baker gift,bread lover shirt,baking shirt,baking gifts,baking lover,gift for bakers,baking lover gift,sourdough bread,bakers gift ideas,xmas baking gift,baking gift for mom,personal baking gift",baking sweatshirt,baker gift,bread lover shirt,baking shirt,baking gifts,baking lover,gift for bakers,baking lover gift,sourdough bread,bakers gift ideas,xmas baking gift,baking gift for mom,personal baking gift
"It&#39;s a Good Day to Bake Shirt, Comfort Colors® Sourdough Tee, Bakers T-Shirt, Funny Bread Shirt, Baking Shirt, Baking Lover Gift",https://www.etsy.com/listing/1853927284/its-a-good-day-to-bake-shirt-comfort,PerspectivesGiftsUSA,https://www.etsy.com/shop/PerspectivesGiftsUSA,35.99,0,0,0,4,1,15 Mo.,2,0,64,Clothing,29,0,6.25,2578,"bread maker,baking estethic,sourdough bread,homemaker gift,gift for baker,homestead,wake and bake,baking gift,gift for her,gift for grandma,sourdough starter,mama makes the dough,loves to bake",bread maker,baking estethic,sourdough bread,homemaker gift,gift for baker,homestead,wake and bake,baking gift,gift for her,gift for grandma,sourdough starter,mama makes the dough,loves to bake
"90s Cats Baking T-Shirt, Vintage Cat Bakery Tee, Funny Baker Gift Shirt, Cute Kittens Cooking Meme Tee, Unisex Graphic Shirt",https://www.etsy.com/listing/4496487722/90s-cats-baking-t-shirt-vintage-cat,BotanicalTown,https://www.etsy.com/shop/BotanicalTown,22.84,0,0,0,0,0,1 Mo.,0,0,3,Clothing,1,0,0.0,81,"cat baking shirt,cat baking tee,cat baker shirt,baker gift,sourdough shirt,food lover tee,cat meme shirt,funny kitten tee,baking gift,cat cooking shirt,funny cooking tee,cooking gift,cat mom shirt",cat baking shirt,cat baking tee,cat baker shirt,baker gift,sourdough shirt,food lover tee,cat meme shirt,funny kitten tee,baking gift,cat cooking shirt,funny cooking tee,cooking gift,cat mom shirt
"I will be in my office sourdough starter shirt, Sourdough Gifts, Sourdough Baker Tee, Gift for sourdough bakers, Baking Gift",https://www.etsy.com/listing/4412108388/i-will-be-in-my-office-sourdough-starter,ElenaCreationsDesiCo,https://www.etsy.com/shop/ElenaCreationsDesiCo,32.45,0,0,0,0,0,6 Mo.,0,0,3,Clothing,31,0,0.0,476,"comfort colors shirt,sweatshirt crewneck,sourdough gift,sourdough baker,bread maker gift,rustic vintage retro,sourdough starter,bread baker shirt,baking shirt,sourdough bread,funny baker shirt,gift for baker,womens sweatshirt",comfort colors shirt,sweatshirt crewneck,sourdough gift,sourdough baker,bread maker gift,rustic vintage retro,sourdough starter,bread baker shirt,baking shirt,sourdough bread,funny baker shirt,gift for baker,womens sweatshirt
"Sourdough Starter sweatshirt, Funny Baking Sweater, Birthday Gift for Sourdough Baker Shirt",https://www.etsy.com/listing/4455968442/sourdough-starter-sweatshirt-funny,ElenaCreationsDesiCo,https://www.etsy.com/shop/ElenaCreationsDesiCo,22.09,0,0,0,0,0,3 Mo.,0,0,0,Clothing,31,0,0.0,476,"sweatshirt crewneck,bread baking gifts,sourdough gift,sourdough baker,sourdough starter,bread baker shirt,sourdough bread,funny baker shirt,mothers day gift,baking lover gift,funny baking shirt,sourdough gifts,gift for mom",sweatshirt crewneck,bread baking gifts,sourdough gift,sourdough baker,sourdough starter,bread baker shirt,sourdough bread,funny baker shirt,mothers day gift,baking lover gift,funny baking shirt,sourdough gifts,gift for mom
"Sourdough sweatshirt, Support Your Local Dealer Baking Sweater, Birthday Gift for Sourdough Baker Shirt",https://www.etsy.com/listing/4455448423/sourdough-sweatshirt-support-your-local,ElenaCreationsDesiCo,https://www.etsy.com/shop/ElenaCreationsDesiCo,22.09,0,0,0,0,0,3 Mo.,0,0,0,Clothing,31,0,0.0,476,"sweatshirt crewneck,bread baking gifts,sourdough gift,sourdough baker,sourdough starter,bread baker shirt,sourdough bread,funny baker shirt,mothers day gift,baking lover gift,funny baking shirt,sourdough gifts,gift for mom",sweatshirt crewneck,bread baking gifts,sourdough gift,sourdough baker,sourdough starter,bread baker shirt,sourdough bread,funny baker shirt,mothers day gift,baking lover gift,funny baking shirt,sourdough gifts,gift for mom
"Valentines Sourdough lover sweatshirt, Sourdough Baker Tee, Baking Gift for sourdough bakers",https://www.etsy.com/listing/4422207810/valentines-sourdough-lover-sweatshirt,ElenaCreationsDesiCo,https://www.etsy.com/shop/ElenaCreationsDesiCo,20.64,0,0,0,0,0,5 Mo.,0,0,0,Clothing,31,0,0.0,476,"sweatshirt crewneck,sourdough baker,bread maker gift,sourdough starter,bread baker shirt,sourdough bread,funny baker shirt,gift for baker,cute heart shirt,valentines day gift,valentines day shirt,sourdough gifts,baking tshirt",sweatshirt crewneck,sourdough baker,bread maker gift,sourdough starter,bread baker shirt,sourdough bread,funny baker shirt,gift for baker,cute heart shirt,valentines day gift,valentines day shirt,sourdough gifts,baking tshirt
"Sour Dough Social Club Embroidered Sweatshirt, Wake Bake Baking Tee",https://www.etsy.com/listing/4506225361/sour-dough-social-club-embroidered,AnhbyNguyen,https://www.etsy.com/shop/AnhbyNguyen,25.80,0,0,0,0,0,1 Mo.,0,0,5,Clothing,9,0,0.0,2392,"gifts for her,funny sweatshirt,gifts for mom,cute shirt,baking gifts,bakery sweatshirt,bread shirt,sourdough shirt,funny baker shirt,baking gift,wake and bake,embroidered shirt,embroidery shirt",gifts for her,funny sweatshirt,gifts for mom,cute shirt,baking gifts,bakery sweatshirt,bread shirt,sourdough shirt,funny baker shirt,baking gift,wake and bake,embroidered shirt,embroidery shirt
"Sourdough Starter Tshirt for Home Baker, Retro Cottagecore Wild Yeast Culture Shirt, GIft for Fermentation and Sourdough Enthusiasts",https://www.etsy.com/listing/4510678292/sourdough-starter-tshirt-for-home-baker,MaddieAndScout,https://www.etsy.com/shop/MaddieAndScout,26.00,0,0,0,0,0,1 Mo.,0,0,2,Clothing,36,0,0.0,1746,"sourdough starter,break maker tee,sourdough girl tee,sourdough tshirt,home baker tee,cottagecore tshirt,fermentation nerd,top sourdough gift,trending baker gift,bread enthusiast,active starter kit,artisan break maker,vintage baker tee",sourdough starter,break maker tee,sourdough girl tee,sourdough tshirt,home baker tee,cottagecore tshirt,fermentation nerd,top sourdough gift,trending baker gift,bread enthusiast,active starter kit,artisan break maker,vintage baker tee
