Product Name,Product Link,Shop Name,Shop Link,Price,Est. Sales,Est. Revenue,Growth Rate,Est. Total Sales,Total Reviews,Listing Age,Total Favorites,Avg. Reviews,Total Views,Category,Shop Age,Visibility Score,Conversion Rate,Total Shop Sales,Tags,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8,Tag 9,Tag 10,Tag 11,Tag 12,Tag 13
"Halloween Nurse Sweatshirt, Halloween Nurse Shirt, Boo Boo Crew, Nurse Shirt, Nurse Gift For Women, Spooky Season Shirt, Halloween Gift",https://www.etsy.com/listing/1775738342/halloween-nurse-sweatshirt-halloween,FKDesigns04,https://www.etsy.com/shop/FKDesigns04,45.79,0,0,0,0,0,20 Mo.,2,0,6,Clothing,42,0,0.0,5237,"halloween nurse,spooky nurse,nicu nurse,nurse shirts,nurse appreciation,nurse shirt,nurse sweatshirt,spooky season,halloween shirt,nurse gift,nurse gifts,nursing student,halloween nursing",halloween nurse,spooky nurse,nicu nurse,nurse shirts,nurse appreciation,nurse shirt,nurse sweatshirt,spooky season,halloween shirt,nurse gift,nurse gifts,nursing student,halloween nursing
"Cute Halloween Tshirt, Bella Canvas Fall Unisex Shirt, Cozy Cotton Spooky Season Tee, Tis The Season Pumpkin T-Shirt, Fall Halloween Top",https://www.etsy.com/listing/1806778607/cute-halloween-tshirt-bella-canvas-fall,WhimsicalEpiphany2,https://www.etsy.com/shop/WhimsicalEpiphany2,17.00,0,0,0,0,0,19 Mo.,0,0,1,Clothing,21,0,0.0,6,"halloween tshirt,halloween shirt,tshirt for women men,halloween party,tis the season fall,cute halloween shirt,mom dad halloween,spooky season tee,pumpkin season shirt,bella canvas t-shirt,pumpkin halloween,halloween teacher,halloween nurse",halloween tshirt,halloween shirt,tshirt for women men,halloween party,tis the season fall,cute halloween shirt,mom dad halloween,spooky season tee,pumpkin season shirt,bella canvas t-shirt,pumpkin halloween,halloween teacher,halloween nurse
"Comfort Colors Halloween Nurse Shirt, Halloween Nursing Shirt, Nurse Fall Shirt, Nurse Shirt, Nursing Tee, Halloween Shirt, Halloween Shirt",https://www.etsy.com/listing/4329288502/comfort-colors-halloween-nurse-shirt,FamilyApparelWorldUS,https://www.etsy.com/shop/FamilyApparelWorldUS,13.98,0,0,0,0,0,10 Mo.,0,0,2,Clothing,94,0,0.0,13346,"happy halloween,funny halloween tee,sanderson sisters,halloween gift,hocus pocus shirt,halloween kids shirt,comfort colors,halloween shirt,witches,halloween party tee,halloween,halloween matching,nurse halloween",happy halloween,funny halloween tee,sanderson sisters,halloween gift,hocus pocus shirt,halloween kids shirt,comfort colors,halloween shirt,witches,halloween party tee,halloween,halloween matching,nurse halloween
"PACU Nurse Halloween Shirt, Spooky PACU Nurse V Neck T Shirt, Post Anesthesia Care Nurse, Halloween Gift for Pacu Nurse, Pacu Nurse Gift Tee",https://www.etsy.com/listing/1550197714/pacu-nurse-halloween-shirt-spooky-pacu,FireSpiritLife,https://www.etsy.com/shop/FireSpiritLife,54.97,0,0,0,3,1,32 Mo.,4,0,152,Clothing,61,0,1.97,4137,"pacu nurse halloween,pacu nurse shirt,spooky pacu nurse,pacu halloween shirt,pacu nurse vneck tee,pacu nurse v neck t,halloween pacu shirt,pacu nurse life tee,post anesthesia care,pacu halloween gift,gift for pacu nurse,nurse appreciation,fall pacu nurse tee",pacu nurse halloween,pacu nurse shirt,spooky pacu nurse,pacu halloween shirt,pacu nurse vneck tee,pacu nurse v neck t,halloween pacu shirt,pacu nurse life tee,post anesthesia care,pacu halloween gift,gift for pacu nurse,nurse appreciation,fall pacu nurse tee
"Boo Crew Halloween Nurse Flu Vaccine Shirt, Boo T-Shirt for Nurse, Pediatric Dentist, Group Halloween T-Shirt, Pediatric Halloween Shirt",https://www.etsy.com/listing/1756620474/boo-crew-halloween-nurse-flu-vaccine,TinyPatients,https://www.etsy.com/shop/TinyPatients,18.00,0,0,0,0,0,22 Mo.,0,0,5,Clothing,47,0,0.0,597,"pediatric shirt,peds nurse t-shirt,halloween nurse,school nurse shirt,school nurse t-shirt,boo boo shirt,nurse halloween,boo crew shirt,boo crew,group halloween,ghost shirt,nurse halloween tee,halloween teacher",pediatric shirt,peds nurse t-shirt,halloween nurse,school nurse shirt,school nurse t-shirt,boo boo shirt,nurse halloween,boo crew shirt,boo crew,group halloween,ghost shirt,nurse halloween tee,halloween teacher
Customized ER Nurse Shirt: Halloween Emergency Department Gift,https://www.etsy.com/listing/1766448738/customized-er-nurse-shirt-halloween,ecomscraft,https://www.etsy.com/shop/ecomscraft,20.00,0,0,0,0,0,21 Mo.,2,0,45,Clothing,43,0,0.0,3131,"er nurse shirt,ed nurse shirt,funny nurse shirts,emergency department,emergency room,squad goals,er tech shirt,ed tech,nurse tshirts,halloween nurse,halloween shirt,boo boo crew,boo crew nurse",er nurse shirt,ed nurse shirt,funny nurse shirts,emergency department,emergency room,squad goals,er tech shirt,ed tech,nurse tshirts,halloween nurse,halloween shirt,boo boo crew,boo crew nurse
"Pediatric Boo Crew Halloween Shirt, Custom Name Pediatric Nurse Halloween, Halloween Peds Nurse Shirt, Peds Crew, Nursing Halloween Shirt",https://www.etsy.com/listing/1784225035/pediatric-boo-crew-halloween-shirt,ecomscraft,https://www.etsy.com/shop/ecomscraft,20.00,0,0,0,6,1,21 Mo.,18,0,519,Clothing,43,0,1.16,3131,"pediatric nurse,halloween peds crew,nurse boo crew,peds sweatshirt,peds nurse sweater,pediatric nursing,nursing school shirt,halloween hospital,nursing student,picu nurse shirt,halloween boo crew,peds nurse gift",pediatric nurse,halloween peds crew,nurse boo crew,peds sweatshirt,peds nurse sweater,pediatric nursing,nursing school shirt,halloween hospital,nursing student,picu nurse shirt,halloween boo crew,peds nurse gift,--
"Halloween ICU Nurse Shirt, Intensive Care Unit Nurse Gift, Custom Name Intensive Scare Unit Tee, Fall Autumn ICU Crew Shirt, ICU Rn Np Shirt",https://www.etsy.com/listing/1785844841/halloween-icu-nurse-shirt-intensive-care,ecomscraft,https://www.etsy.com/shop/ecomscraft,20.00,0,0,0,19,3,21 Mo.,11,0,466,Clothing,43,0,4.08,3131,"halloween icu nurse,intensive care unit,nurse gifts,intensive scare unit,fall autumn tee,halloween icu,womens pink blue tee,icu rn np crewneck,gift for intensive,care unit nurses,appreciation gifts,icu nurse gift,spooky retro tees",halloween icu nurse,intensive care unit,nurse gifts,intensive scare unit,fall autumn tee,halloween icu,womens pink blue tee,icu rn np crewneck,gift for intensive,care unit nurses,appreciation gifts,icu nurse gift,spooky retro tees
"Custom Nurse Fall Shirt, In My Thankful Nurse Era Shirt, Fall Nurse Sweatshirt, Nurse Appreciation Gift, Nurse Gift, Autumn Fall Shirt",https://www.etsy.com/listing/1802533845/custom-nurse-fall-shirt-in-my-thankful,ecomscraft,https://www.etsy.com/shop/ecomscraft,20.00,0,0,0,0,0,20 Mo.,2,0,24,Clothing,43,0,0.0,3131,"thanksgiving nurse,thanksgiving shirt,fall nurse shirt,thankful nurse shirt,nurse turkey shirt,personalized nurse,registered nurse,nurse thanksgiving,autumn nurse shirt,halloween nurse,emergency nurse,er halloween shirt,nurse fall gift",thanksgiving nurse,thanksgiving shirt,fall nurse shirt,thankful nurse shirt,nurse turkey shirt,personalized nurse,registered nurse,nurse thanksgiving,autumn nurse shirt,halloween nurse,emergency nurse,er halloween shirt,nurse fall gift
"Halloween Nurse DTF Transfer, Spooky Pumpkin Medical Graphic, Horror Shirt Print",https://www.etsy.com/listing/4492788561/halloween-nurse-dtf-transfer-spooky,ArtoraShopDTF,https://www.etsy.com/shop/ArtoraShopDTF,2.00,0,0,0,0,0,1 Mo.,0,0,1,Art & Collectibles,2,0,0.0,32,"dtf transfer,ready to press,custom dtf,dtf prints,print ready desing,nurse dtf transfer,nurse shirt desing,cute nurse dtf,hospital worker gift,nurse life graphic,custom shirt,heat transfer,personalized gift",dtf transfer,ready to press,custom dtf,dtf prints,print ready desing,nurse dtf transfer,nurse shirt desing,cute nurse dtf,hospital worker gift,nurse life graphic,custom shirt,heat transfer,personalized gift
"Spooky Vibes Unisex Tee, Halloween Shirt, Halloween Ideas, Halloween Costume, Spooky Season Shirt, Halloween Teacher, Cute Halloween",https://www.etsy.com/listing/1797555141/spooky-vibes-unisex-tee-halloween-shirt,DreamyPawsPrints,https://www.etsy.com/shop/DreamyPawsPrints,15.13,0,0,0,0,0,20 Mo.,0,0,3,Clothing,21,0,0.0,9,"halloween ideas,spooky vibes,creepy shirt,spooky season shirt,halloween costume,halloween gifts,trendy shirt,cute halloween shirt,funny halloween,gift for her,gift for him,halloween teacher,halloween nurse",halloween ideas,spooky vibes,creepy shirt,spooky season shirt,halloween costume,halloween gifts,trendy shirt,cute halloween shirt,funny halloween,gift for her,gift for him,halloween teacher,halloween nurse
"School Nurse Halloween Comfort Colors® Shirt, Retro Checkered Ghost Nurse Shirt, RN Registered Nurse Gift, Middle School, Elementary School",https://www.etsy.com/listing/4353299488/school-nurse-halloween-comfort-colors,YoungChickOldRooster,https://www.etsy.com/shop/YoungChickOldRooster,18.99,0,0,0,6,1,9 Mo.,3,0,39,Clothing,61,0,15.38,7151,"school nurse gift,middle school nurse,school nurses,school rn nurse,elementary school,nurses day gift,nurse week shirt,registered nurse,school nursing,nurse appreciation,checkered ghost,last day of school,nurse for school",school nurse gift,middle school nurse,school nurses,school rn nurse,elementary school,nurses day gift,nurse week shirt,registered nurse,school nursing,nurse appreciation,checkered ghost,last day of school,nurse for school
