Product Name,Product Link,Shop Name,Shop Link,Price,Est. Sales,Est. Revenue,Growth Rate,Est. Total Sales,Total Reviews,Listing Age,Total Favorites,Avg. Reviews,Total Views,Category,Shop Age,Visibility Score,Conversion Rate,Total Shop Sales,Tags,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8,Tag 9,Tag 10,Tag 11,Tag 12,Tag 13
"Custom Dance Mom Sweatshirt, Personalized Dance Shirt, Ballet Mom T-shirt, Custom Dance Tee, Kids Names on sleeve, Competition Mom gifts",https://www.etsy.com/listing/1878777570/custom-dance-mom-sweatshirt-personalized,BlissfulMemoriesSpot,https://www.etsy.com/shop/BlissfulMemoriesSpot,25.99,0,0,0,0,0,4 Mo.,0,0,0,Clothing,12,0,0.0,374,"mom gifts,mothers day gift,mom kids name sleeve,gift for mom,personalized dance,dance shirt,dancing shirt,dance sweatshirt,dance mom shirt,dance competition,kids name on sleeve,personalized gifts,sweatshirt",mom gifts,mothers day gift,mom kids name sleeve,gift for mom,personalized dance,dance shirt,dancing shirt,dance sweatshirt,dance mom shirt,dance competition,kids name on sleeve,personalized gifts,sweatshirt
"Custom Dance Mom Sweatshirt, Personalized Dance Shirt, Ballet Mom T-shirt, Custom Dance Tee, Kids Names on sleeve, Competition Mom gifts",https://www.etsy.com/listing/1878780270/custom-dance-mom-sweatshirt-personalized,BlissfulMemoriesSpot,https://www.etsy.com/shop/BlissfulMemoriesSpot,25.99,0,0,0,0,0,4 Mo.,0,0,0,Clothing,12,0,0.0,374,"mom gifts,mothers day gift,mom kids name sleeve,gift for mom,personalized dance,dance shirt,dancing shirt,dance sweatshirt,dance mom shirt,dance competition,kids name on sleeve,personalized gifts,sweatshirt",mom gifts,mothers day gift,mom kids name sleeve,gift for mom,personalized dance,dance shirt,dancing shirt,dance sweatshirt,dance mom shirt,dance competition,kids name on sleeve,personalized gifts,sweatshirt
"Dance Mama Funny Dance Mom Mother&#39;s Day T-Shirt, Sweatshirt, Hoodie, Tote Bag - 248836",https://www.etsy.com/listing/4355414474/dance-mama-funny-dance-mom-mothers-day-t,DigiDenTees,https://www.etsy.com/shop/DigiDenTees,20.14,0,0,0,0,0,1 Mo.,0,0,1,Clothing,17,0,0.0,297,"dance mama shirt,funny dance mom,dance mom gift,mother's day dance,dance mom tee,funny dance mama,dance mom hoodie,mom dancer shirt,dance mom sweatshirt,best dance mom,cool dance mama,dance mom apparel,gifts for dance moms",dance mama shirt,funny dance mom,dance mom gift,mother's day dance,dance mom tee,funny dance mama,dance mom hoodie,mom dancer shirt,dance mom sweatshirt,best dance mom,cool dance mama,dance mom apparel,gifts for dance moms
Nutcracker Ballet Sweatshirt | Sugar Plum Fairy & Rat King Sweatshirt | Ballet Mom Holiday Sweatshirt | Ballerina Christmas Crewneck,https://www.etsy.com/listing/4397636336/nutcracker-ballet-sweatshirt-sugar-plum,AllieLaughs,https://www.etsy.com/shop/AllieLaughs,28.50,0,0,0,0,0,1 Mo.,2,0,24,Clothing,1,0,0.0,9,"nutcracker shirt,ballet christmas,sugar plum tee,holiday sweatshirt,dance mom gift,ballerina shirt,cozy christmas top,preppy christmas,rat king shirt,ballet mom crew,christmas ballet,winter sweatshirt,dance recital tee",nutcracker shirt,ballet christmas,sugar plum tee,holiday sweatshirt,dance mom gift,ballerina shirt,cozy christmas top,preppy christmas,rat king shirt,ballet mom crew,christmas ballet,winter sweatshirt,dance recital tee
"Dance Mom Squad Shirt, Momma Sweatshirt Style Tee, Gift for Mom, Mothers Day Brunch Outfit, Gift for Her, Top Sellers Mom Shirt",https://www.etsy.com/listing/4444338405/dance-mom-squad-shirt-momma-sweatshirt,TeeBrix,https://www.etsy.com/shop/TeeBrix,11.00,0,0,0,0,0,1 Mo.,0,0,2,Clothing,1,0,0.0,0,"nana sweatshirt,grandma svg,mothers day brunch,mimi sweatshirt,grammy sweatshirt,boy mom sweatshirt,gigi shirt,new gigi gift,momma sweatshirt,gift for her,gift for mom,mothers day",nana sweatshirt,grandma svg,mothers day brunch,mimi sweatshirt,grammy sweatshirt,boy mom sweatshirt,gigi shirt,new gigi gift,momma sweatshirt,gift for her,gift for mom,mothers day,--
"Personalized dance mom sweatshirt with kids names on sleeve, dance mom sweatshirt for Mother&#39;s Day, dance mom sweatshirt, custom dance mom",https://www.etsy.com/listing/1710585766/personalized-dance-mom-sweatshirt-with,InspireModeByRojina,https://www.etsy.com/shop/InspireModeByRojina,56.27,0,0,0,0,0,20 Mo.,0,0,3,Clothing,31,0,0.0,8,"dance mom sweatshirt,dance mama shirt,mother's day gift,gift for her,dance lover shirt,gift from kids,sports mom gift,dance gift,dance sweatshirt,funny dance shirt,gift for mom,personalized shirt,custom sweatshirt",dance mom sweatshirt,dance mama shirt,mother's day gift,gift for her,dance lover shirt,gift from kids,sports mom gift,dance gift,dance sweatshirt,funny dance shirt,gift for mom,personalized shirt,custom sweatshirt
"Embroidered Personalized Name Gymnastics Sweatshirt, Custom Girls Gymnast Sweatshirt, Hoodie Gift for Gymnast, Youth & Adult Sizes",https://www.etsy.com/listing/4438110783/embroidered-personalized-name-gymnastics,MangostickGoods,https://www.etsy.com/shop/MangostickGoods,19.99,0,0,0,0,0,1 Mo.,0,0,0,Clothing,7,0,0.0,1117,"dance mom shirt,dance mom goose,mom goose sweatshirt,dance mom crewneck,funny dance mom,mom coffee shirt,dance mama shirt,gift for dance mom,mothers day gift,dance competition,mom goose coffee,ballet mom,ballet goose",dance mom shirt,dance mom goose,mom goose sweatshirt,dance mom crewneck,funny dance mom,mom coffee shirt,dance mama shirt,gift for dance mom,mothers day gift,dance competition,mom goose coffee,ballet mom,ballet goose
"Embroidered Live Laugh Dance Sweatshirt, Pink Ballerina Crewneck, Balletcore Aesthetic, Dance Teacher Gift, Recital Gift for Dancer",https://www.etsy.com/listing/4438175622/embroidered-live-laugh-dance-sweatshirt,MangostickGoods,https://www.etsy.com/shop/MangostickGoods,19.99,0,0,0,0,0,1 Mo.,1,0,11,Clothing,7,0,0.0,1117,"dance mom sweatshirt,custom dance sweater,dance competition,dance mom hoodie,ballet mom sweater,dancer sweatshirt,dance grandma tee,custom dancer tee,dance team shirt,gift for dance mom,dance mom shirt,dance mom crewneck,custom dance mom",dance mom sweatshirt,custom dance sweater,dance competition,dance mom hoodie,ballet mom sweater,dancer sweatshirt,dance grandma tee,custom dancer tee,dance team shirt,gift for dance mom,dance mom shirt,dance mom crewneck,custom dance mom
"Personalized Dance Mom Sweatshirt, dancemom sweatshirt, dance mom gift, Gift for Dance Mom, cute dance mama sweatshirt Funny Dance Mom Shirt",https://www.etsy.com/listing/1699836156/personalized-dance-mom-sweatshirt,SoutheastApparelShop,https://www.etsy.com/shop/SoutheastApparelShop,32.99,0,0,0,0,0,22 Mo.,0,0,1,Clothing,24,0,0.0,108,"dance mom sweatshirt,dancemom sweatshirt,dance mom gift,gift for dance mom,funny dance mom,dance lover sweater,dance mom crewneck,dance mom life,competition mom,dance mom gifts,ballet dance sweater,mothers day gift,personalized mom",dance mom sweatshirt,dancemom sweatshirt,dance mom gift,gift for dance mom,funny dance mom,dance lover sweater,dance mom crewneck,dance mom life,competition mom,dance mom gifts,ballet dance sweater,mothers day gift,personalized mom
"Personalized Dance Mom Sweatshirt, dancemom sweatshirt, dance mom gift, Gift for Dance Mom, cute dance mama sweatshirt Funny Dance Mom Shirt",https://www.etsy.com/listing/1700876440/personalized-dance-mom-sweatshirt,SoutheastApparelShop,https://www.etsy.com/shop/SoutheastApparelShop,57.99,0,0,0,0,0,22 Mo.,1,0,9,Clothing,24,0,0.0,108,"dance mom sweatshirt,dancemom sweatshirt,dance mom gift,gift for dance mom,funny dance mom,dance lover sweater,dance mom crewneck,dance mom life,competition mom,dance mom gifts,ballet dance sweater,mothers day gift,personalized mom",dance mom sweatshirt,dancemom sweatshirt,dance mom gift,gift for dance mom,funny dance mom,dance lover sweater,dance mom crewneck,dance mom life,competition mom,dance mom gifts,ballet dance sweater,mothers day gift,personalized mom
