Product Name,Product Link,Shop Name,Shop Link,Price,Est. Sales,Est. Revenue,Growth Rate,Est. Total Sales,Total Reviews,Listing Age,Total Favorites,Avg. Reviews,Total Views,Category,Shop Age,Visibility Score,Conversion Rate,Total Shop Sales,Tags,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8,Tag 9,Tag 10,Tag 11,Tag 12,Tag 13
"Enough Yarn Funny Crochet Comfort Colors T-Shirt, Knitting Lover Dog Mom Gift, Crafter Humor Hobby Tee",https://www.etsy.com/listing/4514073472/enough-yarn-funny-crochet-comfort-colors,ThatTeeFeeling,https://www.etsy.com/shop/ThatTeeFeeling,19.96,0,0,0,0,0,1 Mo.,0,0,0,Clothing,11,0,0.0,2242,"funny yarn t shirt,crochet lover gift,knitting humor tee,comfort colors top,enough yarn quote,dog mom crafter,hobby enthusiast,yarn addict tee,crochet dog shirt,knitter gift idea,cozy crafter wear,handmade present,witty craft apparel",funny yarn t shirt,crochet lover gift,knitting humor tee,comfort colors top,enough yarn quote,dog mom crafter,hobby enthusiast,yarn addict tee,crochet dog shirt,knitter gift idea,cozy crafter wear,handmade present,witty craft apparel
"Just One More Row Comfort Colors T-Shirt, Crochet Lover Sweatshirt, Knitting Gift, Crafter Hobby Apparel, Yarn Enthusiast Tee",https://www.etsy.com/listing/4514072364/just-one-more-row-comfort-colors-t-shirt,ThatTeeFeeling,https://www.etsy.com/shop/ThatTeeFeeling,19.96,0,0,0,0,0,1 Mo.,0,0,0,Clothing,11,0,0.0,2242,"just one more row,comfort colors tee,crochet lover gift,knitting crafter,yarn enthusiast,fiber artist top,hobbyist apparel,cozy craft shirt,crochet hook art,yarn ball design,gift for crocheter,handmade fan tee,crafting friends",just one more row,comfort colors tee,crochet lover gift,knitting crafter,yarn enthusiast,fiber artist top,hobbyist apparel,cozy craft shirt,crochet hook art,yarn ball design,gift for crocheter,handmade fan tee,crafting friends
"Funny Crochet T-Shirt, Relatable Moments, Yarn Lover Gift",https://www.etsy.com/listing/4432070345/crochet-t-shirts-funny-crocheter-gifts,TheRetreatery,https://www.etsy.com/shop/TheRetreatery,27.99,0,0,0,3,1,6 Mo.,5,0,138,Clothing,24,0,2.17,272,"crochet shirt,crocheter tee,crocheting tshirt,gift for crocheter,funny crochet,crochet gift,yarn lover,comfort colors,crochet humor,crochet hobby tee,crochet mom gift,grandma crochet gift,crochet addict",crochet shirt,crocheter tee,crocheting tshirt,gift for crocheter,funny crochet,crochet gift,yarn lover,comfort colors,crochet humor,crochet hobby tee,crochet mom gift,grandma crochet gift,crochet addict
"Funny Crochet Mom T-Shirt, Makes Me Feel Less Murdery Tee, Knitting Humor Shirt, Yarn Lover Gift, Crochet Mom Gift Top Women Men",https://www.etsy.com/listing/4388682422/funny-crochet-mom-t-shirt-makes-me-feel,QualityAppearance,https://www.etsy.com/shop/QualityAppearance,18.64,0,0,0,0,0,8 Mo.,2,0,14,Clothing,118,0,0.0,87466,"funny crochet shirt,crochet mom tee,knitting humor shirt,yarn lover gift,crochet lover top,mom crochet t-shirt,knitting mom tee,crafty humor shirt,mothers day gift,knitting lover shirt,yarn humor t-shirt,birthday crochet,christmas crochet",funny crochet shirt,crochet mom tee,knitting humor shirt,yarn lover gift,crochet lover top,mom crochet t-shirt,knitting mom tee,crafty humor shirt,mothers day gift,knitting lover shirt,yarn humor t-shirt,birthday crochet,christmas crochet
Crochet SVG Bundle | Funny Crochet Quotes Svg | Knitting & Crochet PNG Bundle | Cricut Cut Files | T-Shirt Design Bundle | Dxf Pdf,https://www.etsy.com/listing/4515740907/crochet-svg-bundle-funny-crochet-quotes,MalonSamShop,https://www.etsy.com/shop/MalonSamShop,3.24,0,0,0,0,0,1 Mo.,0,0,0,Art & Collectibles,65,0,0.0,21237,"crochet svg bundle,crochet svg,knitting svg,yarn lover gift,crochet shirt design,crocheter png,crochet quotes svg,crochet lover svg,crafting svg bundle,funny crochet svg,crochet clipart,crochet cricut file,crochet sublimation",crochet svg bundle,crochet svg,knitting svg,yarn lover gift,crochet shirt design,crocheter png,crochet quotes svg,crochet lover svg,crafting svg bundle,funny crochet svg,crochet clipart,crochet cricut file,crochet sublimation
"Cute cozy gaming shirt, comfort colors gamer t-shirt, Gift for girl gamers, crochet lovers",https://www.etsy.com/listing/4421130946/cute-cozy-gaming-shirt-comfort-colors,TheDreamyBeeGiftShop,https://www.etsy.com/shop/TheDreamyBeeGiftShop,44.60,0,0,0,0,0,6 Mo.,4,0,30,Clothing,28,0,0.0,128,"t-shirt for women,cozy gamer shirt,comfort colors gamer,pastel gaming shirt,gamer knit aesthetic,cute gamer apparel,cozy aesthetic shirt,yarn gamer design,gamer girl gifts,cottagecore shirt,soft gamer vibes,gamer graphic tshirt,side quests shirt",t-shirt for women,cozy gamer shirt,comfort colors gamer,pastel gaming shirt,gamer knit aesthetic,cute gamer apparel,cozy aesthetic shirt,yarn gamer design,gamer girl gifts,cottagecore shirt,soft gamer vibes,gamer graphic tshirt,side quests shirt
"It&#39;s A Good Day To Crochet T Shirt, Crochet Lover Shirt, Funny Crochet Shirt, Women Gift T Shirt, Funny Crafter Gift Shirt, Women Shirts",https://www.etsy.com/listing/1897767475/its-a-good-day-to-crochet-t-shirt,LaTeeClothing,https://www.etsy.com/shop/LaTeeClothing,13.40,0,0,0,0,0,13 Mo.,1,0,64,Clothing,16,0,0.0,2392,"crafting shirt,crafting tshirt,craft mom,crocheting lover,crochet lover gift,crochet lover shirt,crochet shirt,crochet tshirt,it's a good day to,crocheting mom shirt,crochet yarn shirt,knitting lover shirt,yarn lover shirt",crafting shirt,crafting tshirt,craft mom,crocheting lover,crochet lover gift,crochet lover shirt,crochet shirt,crochet tshirt,it's a good day to,crocheting mom shirt,crochet yarn shirt,knitting lover shirt,yarn lover shirt
"It&#39;s a Good Day to Crochet Shirt, Comfort Colors Crochet t-shirt, Gift for someone who likes to crochet",https://www.etsy.com/listing/4438927389/its-a-good-day-to-crochet-shirt-comfort,PerspectivesGiftsUSA,https://www.etsy.com/shop/PerspectivesGiftsUSA,40.99,0,0,0,0,0,4 Mo.,2,0,15,Clothing,29,0,0.0,2578,"good day to crochet,knitting needles,comfort colors shirt,gift for grandma,crochet era,gift for mom,gift for nana,loves to knit,loves to quilt,mother's day,gift for,loves to crochet,crochet gift",good day to crochet,knitting needles,comfort colors shirt,gift for grandma,crochet era,gift for mom,gift for nana,loves to knit,loves to quilt,mother's day,gift for,loves to crochet,crochet gift
Crochet T-shirt Yarn Bag: Handmade Knitted Shoulder Bag with Tassel,https://www.etsy.com/listing/1367532717/crochet-t-shirt-yarn-bag-handmade,HilenisDesign,https://www.etsy.com/shop/HilenisDesign,120.00,0,0,0,0,0,42 Mo.,4,0,115,Bags & Purses,52,0,0.0,3817,"crochet shoulder bag,woman purse,luxury bag,hand woven bag,crochet bag,knitted bag,multi color bag,designer bag,handmade bag,personalized gift,personalized bag,christmas gift,wedding bag",crochet shoulder bag,woman purse,luxury bag,hand woven bag,crochet bag,knitted bag,multi color bag,designer bag,handmade bag,personalized gift,personalized bag,christmas gift,wedding bag
"Latch Hook Yarn Crochet Cats Sublimation, T-shirt Sublimation Design, DTF Design, Digital Download, PNG File, Custom Gifts Pets Animals Cat",https://www.etsy.com/listing/4434437179/latch-hook-yarn-crochet-cats-sublimation,BlushySunsetCreative,https://www.etsy.com/shop/BlushySunsetCreative,3.40,0,0,0,0,0,5 Mo.,0,0,2,Art & Collectibles,6,0,0.0,119,"png hand drawn,coquette preppy,hand painted,pumpkin patch,painted art,girly paints,humor snarky,vibrant floral,santa reindeer,preppy paints,millennial decor,christmas tree,merry jingle red",png hand drawn,coquette preppy,hand painted,pumpkin patch,painted art,girly paints,humor snarky,vibrant floral,santa reindeer,preppy paints,millennial decor,christmas tree,merry jingle red
