Product Name,Product Link,Shop Name,Shop Link,Price,Est. Sales,Est. Revenue,Growth Rate,Est. Total Sales,Total Reviews,Listing Age,Total Favorites,Avg. Reviews,Total Views,Category,Shop Age,Visibility Score,Conversion Rate,Total Shop Sales,Tags,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8,Tag 9,Tag 10,Tag 11,Tag 12,Tag 13
Camisole Crochet Pattern - Rose Filet Tank Top Lace Net Mesh Rosette,https://www.etsy.com/listing/679274954/camisole-crochet-pattern-rose-filet-tank,PatternGrove,https://www.etsy.com/shop/PatternGrove,3.00,0,0,0,25,2,86 Mo.,294,0,1761,Craft Supplies & Tools,106,0,1.42,3766,"net lace tank top,crochet mesh top,rose graph pattern,filet mesh rose,filet mesh flower,filet crochet flower,crochet rose shirt,rose tank top,crochet camisole top,rosette camisole top,womens size 6 8,womens size 10 12 14,lace rose camisole",net lace tank top,crochet mesh top,rose graph pattern,filet mesh rose,filet mesh flower,filet crochet flower,crochet rose shirt,rose tank top,crochet camisole top,rosette camisole top,womens size 6 8,womens size 10 12 14,lace rose camisole
Crochet Summer Top Pattern - Boho Filet Lacy Beach Cover Up Festival Shirt Lightweight PDF,https://www.etsy.com/listing/4499410855/crochet-summer-top-pattern-boho-filet,WeLove2Retro,https://www.etsy.com/shop/WeLove2Retro,1.50,0,0,0,0,0,1 Mo.,8,0,40,Craft Supplies & Tools,50,0,0.0,25539,"summer crochet top,crochet sun top,boho crochet top,boho crochet pattern,easy crochet pattern,easy crochet top,lacy crochet top,filet crochet top,beach crochet top,cotton crochet top,crochet tank top,crochet blouse,vintage crochet top",summer crochet top,crochet sun top,boho crochet top,boho crochet pattern,easy crochet pattern,easy crochet top,lacy crochet top,filet crochet top,beach crochet top,cotton crochet top,crochet tank top,crochet blouse,vintage crochet top
"Filet CROCHET PATTERNS, Beach Tunic Crochet Pattern, Crochet Tunic Cover Up Pattern, Kids Beach Cover Up Dress, pdf Download, English Only",https://www.etsy.com/listing/1861510096/filet-crochet-patterns-beach-tunic,MyCosyHouseFantasy,https://www.etsy.com/shop/MyCosyHouseFantasy,2.68,0,0,0,0,0,15 Mo.,2,0,212,Craft Supplies & Tools,50,0,0.0,13304,"filet crochet,filet patterns,child tunic pattern,crochet beach tunic,tunic baby girl,kids' crochet top,crochet pattern,toddler beach shirts,v-neck tunic,toddler tunic,toddler tunic tops,beach toddler dress,baby tunic dress",filet crochet,filet patterns,child tunic pattern,crochet beach tunic,tunic baby girl,kids' crochet top,crochet pattern,toddler beach shirts,v-neck tunic,toddler tunic,toddler tunic tops,beach toddler dress,baby tunic dress
Vintage Filet Crochet Lace Rose Tank Top Pattern Retro Floral Romantic Camisole PDF Instant Digital Download Flower Summer Blouse 4 Ply,https://www.etsy.com/listing/4307723675/vintage-filet-crochet-lace-rose-tank-top,PastPatternPaloozaCo,https://www.etsy.com/shop/PastPatternPaloozaCo,1.90,0,0,0,10,1,12 Mo.,84,0,378,Craft Supplies & Tools,47,0,2.65,110267,"vintage crochet,filet lace camisole,glam girl chic,cotton crochet top,cotton filet crochet,crochet clothing pdf,womens crochet top,floral roses,dressy romantic,ladies feminine top,lacy tank shirt,springtime spring,roses rose floral",vintage crochet,filet lace camisole,glam girl chic,cotton crochet top,cotton filet crochet,crochet clothing pdf,womens crochet top,floral roses,dressy romantic,ladies feminine top,lacy tank shirt,springtime spring,roses rose floral
Tic Tac Toe Tee CROCHET PATTERN,https://www.etsy.com/listing/1485361989/tic-tac-toe-tee-crochet-pattern,TiffMarraffa,https://www.etsy.com/shop/TiffMarraffa,7.00,0,0,0,24,4,36 Mo.,113,0,1168,Craft Supplies & Tools,120,0,2.05,523,"crochet,pattern,beach,coverup,crochet coverup,crochet pattern,summer,filet crochet,crochet shirt,button up,crochet shirt dress,tic tac toe tee,made to measure",crochet,pattern,beach,coverup,crochet coverup,crochet pattern,summer,filet crochet,crochet shirt,button up,crochet shirt dress,tic tac toe tee,made to measure
Crochet Knitting Number 11 Royal Society Filet Butterfly Yoke Shirt Waist Striped Purse Sport Vest Tam Lampshade Scarf Craft Pattern Leaflet,https://www.etsy.com/listing/604782690/crochet-knitting-number-11-royal-society,howtobooksandmore,https://www.etsy.com/shop/howtobooksandmore,8.00,0,0,0,0,0,95 Mo.,7,0,43,Craft Supplies & Tools,202,0,0.0,6800,"crochet and knitting,number 11,royal society,filet butterfly,yoke shirt waist,striped purse,sport vest tam,lamp shade,scarf craft,pattern leaflet,baby clothes,sweater vest,howtobooksandmore",crochet and knitting,number 11,royal society,filet butterfly,yoke shirt waist,striped purse,sport vest tam,lamp shade,scarf craft,pattern leaflet,baby clothes,sweater vest,howtobooksandmore
"Funny Crochet Shirt, Weekend Forecast Crochet No House Cleaning Tee, Gift for Crocheter, Yarn Lover Tshirt, Knitting and Crochet Humor Shirt",https://www.etsy.com/listing/4490496338/funny-crochet-shirt-weekend-forecast,LushPrintablesGifts,https://www.etsy.com/shop/LushPrintablesGifts,15.90,0,0,0,0,0,1 Mo.,3,0,4,Clothing,13,0,0.0,1037,"crafter gift,crochet and knitting,crochet lover shirt,crochetage shirt,filet crochet shirt,tapestry crochet,cute crochet shirt,crochet shirt,yarn lover tee,knitting humor tee,hobby shirt,crocheter mom gift,funny crochet gift",crafter gift,crochet and knitting,crochet lover shirt,crochetage shirt,filet crochet shirt,tapestry crochet,cute crochet shirt,crochet shirt,yarn lover tee,knitting humor tee,hobby shirt,crocheter mom gift,funny crochet gift
Crochet Polo Shirt Pattern – Men&#39;s Modern Filet Button-Up Top (Instant Download),https://www.etsy.com/listing/4475183052/crochet-pattern-mesh-polo-shirt-modern,printhivecozy,https://www.etsy.com/shop/printhivecozy,4.99,0,0,0,0,0,2 Mo.,33,0,497,Craft Supplies & Tools,3,60,0.0,63,"mens crochet shirt,crochet summer top,crochet shirt pdf,unisex crochet top,handmade shirt diy,lightweight crochet,festival crochet top,diy gift for him,crochet clothing,crochet button-up,crochet button-down,crochet mens shirt,mens crochet pattern",mens crochet shirt,crochet summer top,crochet shirt pdf,unisex crochet top,handmade shirt diy,lightweight crochet,festival crochet top,diy gift for him,crochet clothing,crochet button-up,crochet button-down,crochet mens shirt,mens crochet pattern
"No.83 Vintage Crochet Pattern PDF Women&#39;s Filet Crochet Tunic or Dress w/ Greek Key Motif 1970&#39;s - Instant Download -  Bust 34&quot;, 38&quot;, 41&quot;",https://www.etsy.com/listing/104393717/no83-vintage-crochet-pattern-pdf-womens,TickTockKnits,https://www.etsy.com/shop/TickTockKnits,3.99,0,0,0,73,7,166 Mo.,741,0,7335,Craft Supplies & Tools,176,0,1.0,15252,"crocheting pattern,vintage pattern pdf,crocheted dress,crochet pattern pdf,vintage crochet pdf,charted chart,filet crochet,crocheted sweater,teen girl top,lacey crochet shirt,retro crochet,pattern crochet pdf,pattern for a woman",crocheting pattern,vintage pattern pdf,crocheted dress,crochet pattern pdf,vintage crochet pdf,charted chart,filet crochet,crocheted sweater,teen girl top,lacey crochet shirt,retro crochet,pattern crochet pdf,pattern for a woman
"Filet Crochet Blouse Pattern PDF, Summer Crochet Top Tutorial, Digital Pattern for Women’s Lace Blouse, DIY Crochet Shirt, Instant Download",https://www.etsy.com/listing/4304968836/filet-crochet-blouse-pattern-pdf-summer,CupidoCrochetStudio,https://www.etsy.com/shop/CupidoCrochetStudio,10.00,0,0,0,0,0,5 Mo.,105,0,964,Craft Supplies & Tools,19,54,0.0,5,"",--,--,--,--,--,--,--,--,--,--,--,--,--
